date,value
2005/9/27,15189.8799
2005/9/28,15221.46
2005/9/29,15431.25
2005/9/30,15428.5195
2005/10/3,15394.3897
2005/10/4,15382.21
2005/10/5,15161.0303
2005/10/6,14839.2998
2005/10/7,14847.79
2005/10/10,14898.7695
2005/10/12,14575.0195
2005/10/13,14621.8301
2005/10/14,14485.8799
2005/10/17,14541.3496
2005/10/18,14597.4004
2005/10/19,14372.7598
2005/10/20,14408.9404
2005/10/21,14487.8496
2005/10/24,14402.3496
2005/10/25,14424.8799
2005/10/26,14458.1397
2005/10/27,14381.0596
2005/10/28,14215.8301
2005/10/31,14386.3701
2005/11/1,14572.2598
2005/11/2,14597.4805
2005/11/3,14601.5898
2005/11/4,14585.79
2005/11/7,14365.79
2005/11/8,14403.2002
2005/11/9,14597.5498
2005/11/10,14633.3301
2005/11/11,14740.5996
2005/11/14,14629.4902
2005/11/15,14627.4102
2005/11/16,14650.54
2005/11/17,14787.9805
2005/11/18,14883.3203
2005/11/21,14885.5703
2005/11/22,14885.6504
2005/11/23,15062.3496
2005/11/24,15084.3897
2005/11/25,15081.4697
2005/11/28,15100
2005/11/29,15028.7598
2005/11/30,14937.1397
2005/12/1,15068.0303
2005/12/2,15200.3799
2005/12/5,15158.8203
2005/12/6,14990.6104
2005/12/7,15134.9502
2005/12/8,14879.1602
2005/12/9,14910.5098
2005/12/12,14984.4004
2005/12/13,14942.6201
2005/12/14,14976.2598
2005/12/15,15059.0195
2005/12/16,15029.8096
2005/12/19,15182.8897
2005/12/20,15169.1699
2005/12/21,15221.4199
2005/12/22,15182.5303
2005/12/23,15183.5801
2005/12/28,15101.54
2005/12/29,15045.5898
2005/12/30,14876.4297
2006/1/3,14944.7695
2006/1/4,15200.0596
2006/1/5,15271.1299
2006/1/6,15344.4404
2006/1/9,15547.4297
2006/1/10,15569.9102
2006/1/11,15650.8799
2006/1/12,15719.3701
2006/1/13,15787.9697
2006/1/16,15777.7197
2006/1/17,15576.2002
2006/1/18,15481.21
2006/1/19,15670.4199
2006/1/20,15662.0801
2006/1/23,15464.7695
2006/1/24,15530.5703
2006/1/25,15520.3897
2006/1/26,15520.0703
2006/1/27,15753.1397
2006/2/1,15742.2998
2006/2/2,15691.6904
2006/2/3,15429.7305
2006/2/6,15548.0596
2006/2/7,15517.0098
2006/2/8,15373.4404
2006/2/9,15413.4297
2006/2/10,15425.9502
2006/2/13,15312.0898
2006/2/14,15420.3203
2006/2/15,15423.2598
2006/2/16,15450.8799
2006/2/17,15475.6904
2006/2/20,15598.6699
2006/2/21,15627.2402
2006/2/22,15635.7197
2006/2/23,15812.5303
2006/2/24,15856.0498
2006/2/27,15949.8897
2006/2/28,15918.4805
2006/3/1,15818.0898
2006/3/2,15882.4502
2006/3/3,15802
2006/3/6,15811.8301
2006/3/7,15602.3604
2006/3/8,15493.0898
2006/3/9,15510.1299
2006/3/10,15445.0498
2006/3/13,15542.0703
2006/3/14,15519.7598
2006/3/15,15720.3604
2006/3/16,15729.04
2006/3/17,15801.6602
2006/3/20,15929.9502
2006/3/21,15922.75
2006/3/22,15642.8096
2006/3/23,15771.1699
2006/3/24,15716.46
2006/3/27,15815.8701
2006/3/28,15856.5801
2006/3/29,15745.1104
2006/3/30,15880.6904
2006/3/31,15805.04
2006/4/3,16063.75
2006/4/4,16100.0898
2006/4/5,16100.0898
2006/4/6,16411.1309
2006/4/7,16471.7793
2006/4/10,16521.5898
2006/4/11,16475.8106
2006/4/12,16310.7598
2006/4/13,16429.4492
2006/4/18,16637.5293
2006/4/19,16830.4395
2006/4/20,16944.3398
2006/4/21,16912.1504
2006/4/24,16705.6699
2006/4/25,16577.7695
2006/4/26,16672.6602
2006/4/27,16742.8496
2006/4/28,16661.3008
2006/5/2,16868.0391
2006/5/3,17026.9805
2006/5/4,17013.9297
2006/5/8,17301.7891
2006/5/9,17133.9902
2006/5/10,17080.5898
2006/5/11,17140.7793
2006/5/12,16901.8496
2006/5/15,16494.8398
2006/5/16,16393.1094
2006/5/17,16615.5508
2006/5/18,16266.5195
2006/5/19,16313.3604
2006/5/22,15805.5195
2006/5/23,15864.5596
2006/5/24,15822.6397
2006/5/25,15696.8897
2006/5/26,15895.0996
2006/5/29,15963.7695
2006/5/30,15857.8897
2006/6/1,15645.2695
2006/6/2,15912.71
2006/6/5,16016.2305
2006/6/6,15973.1104
2006/6/7,15816.5498
2006/6/8,15450.1104
2006/6/9,15628.6904
2006/6/12,15621.4404
2006/6/13,15234.4199
2006/6/14,15247.9199
2006/6/15,15435.0801
2006/6/16,15842.6504
2006/6/19,15768.8604
2006/6/20,15608.9697
2006/6/21,15659.3604
2006/6/22,15826.7002
2006/6/23,15808.8096
2006/6/26,15804.8096
2006/6/27,15774.7002
2006/6/28,15742.6602
2006/6/29,15865.2197
2006/6/30,16267.6201
2006/7/3,16326.6602
2006/7/4,16368.9805
2006/7/5,16267.1797
2006/7/6,16440.9902
2006/7/7,16459.7793
2006/7/10,16603.8106
2006/7/11,16490.1309
2006/7/12,16522.2109
2006/7/13,16305.4805
2006/7/14,16135.71
2006/7/17,16064.8203
2006/7/18,16043.9404
2006/7/19,16097.54
2006/7/20,16472.6191
2006/7/21,16464.1797
2006/7/24,16480.5898
2006/7/25,16583.8594
2006/7/26,16617.2402
2006/7/27,16916.7695
2006/7/28,16955.0391
2006/7/31,16971.3398
2006/8/1,16911.3691
2006/8/2,17032.75
2006/8/3,17048.4199
2006/8/4,16887.8008
2006/8/7,16953.5508
2006/8/8,17048.1992
2006/8/9,17346.5801
2006/8/10,17222.1406
2006/8/11,17249.9492
2006/8/14,17290.0098
2006/8/15,17274.0703
2006/8/16,17451.0293
2006/8/17,17373.0508
2006/8/18,17330.6992
2006/8/21,17007.8809
2006/8/22,17149.75
2006/8/23,17088.3906
2006/8/24,16883.0391
2006/8/25,16955.4492
2006/8/28,16922.2891
2006/8/29,17083.2793
2006/8/30,17284.7109
2006/8/31,17392.2695
2006/9/1,17423.7207
2006/9/4,17513.8809
2006/9/5,17438.8008
2006/9/6,17258.5098
2006/9/7,17096.4395
2006/9/8,17145.7598
2006/9/11,16948.5898
2006/9/12,17075.4004
2006/9/13,17210.0391
2006/9/14,17183.4492
2006/9/15,17237.6504
2006/9/18,17387.2109
2006/9/19,17346.6992
2006/9/20,17512.9609
2006/9/21,17619.9707
2006/9/22,17600.6504
2006/9/25,17546.0391
2006/9/26,17308.0801
2006/9/27,17521.5098
2006/9/28,17530.5703
2006/9/29,17543.0508
2006/10/2,17543.0508
2006/10/3,17606.5293
2006/10/4,17629.2109
2006/10/5,17907.6699
2006/10/6,17903.3906
2006/10/9,17675.2402
2006/10/10,17823.6992
2006/10/11,17862.7891
2006/10/12,17873.0898
2006/10/13,17988.8594
2006/10/16,18010.1992
2006/10/17,18014.8398
2006/10/18,18048.0898
2006/10/19,17986.9707
2006/10/20,18113.5508
2006/10/23,18089.8496
2006/10/24,18153.4102
2006/10/25,18157.9395
2006/10/26,18353.7402
2006/10/27,18297.5508
2006/10/30,18297.5508
2006/10/31,18324.3496
2006/11/1,18453.6504
2006/11/2,18714.7793
2006/11/3,18749.6895
2006/11/6,18936.5508
2006/11/7,18939.3106
2006/11/8,18811.2402
2006/11/9,18952.8594
2006/11/10,18891.1406
2006/11/13,18868.5391
2006/11/14,18878.4199
2006/11/15,19093
2006/11/16,19154.0703
2006/11/17,19182.7109
2006/11/20,18954.6309
2006/11/21,19008.3008
2006/11/22,19250.7891
2006/11/23,19265.3203
2006/11/24,19260.3008
2006/11/27,19204.0098
2006/11/28,18639.5293
2006/11/29,18780.9297
2006/11/30,18960.4805
2006/12/1,18690.8203
2006/12/4,18702.7305
2006/12/5,18944.1895
2006/12/6,19026.3594
2006/12/7,18842.9902
2006/12/8,18739.9902
2006/12/11,18924.6602
2006/12/12,18907.1699
2006/12/13,18718.1895
2006/12/14,18919.4004
2006/12/15,19110.6504
2006/12/18,19192.9102
2006/12/19,18964.5508
2006/12/20,19240.1191
2006/12/21,19222.8398
2006/12/22,19320.5195
2006/12/27,19725.7305
2006/12/28,20001.9102
2006/12/29,19964.7207
2007/1/2,20310.1797
2007/1/3,20413.3906
2007/1/4,20025.5801
2007/1/5,20211.2793
2007/1/8,20029.6602
2007/1/9,19898.0801
2007/1/10,19568.3398
2007/1/11,19385.3691
2007/1/12,19613.4102
2007/1/15,20068.5606
2007/1/16,20027.9492
2007/1/17,20064.5703
2007/1/18,20277.5098
2007/1/19,20327.7207
2007/1/22,20772.2207
2007/1/23,20769.6992
2007/1/24,20821.0508
2007/1/25,20669.8301
2007/1/26,20281.1309
2007/1/29,20236.6797
2007/1/30,20460.4609
2007/1/31,20106.4199
2007/2/1,20430.1602
2007/2/2,20563.6797
2007/2/5,20455.6191
2007/2/6,20655.1992
2007/2/7,20679.6895
2007/2/8,20735.0508
2007/2/9,20677.6602
2007/2/12,20593.4102
2007/2/13,20132.25
2007/2/14,20209.9102
2007/2/15,20538.4199
2007/2/16,20567.9102
2007/2/19,20567.9102
2007/2/21,20651.4199
2007/2/22,20809.2305
2007/2/23,20711.6504
2007/2/26,20507.9492
2007/2/27,20147.8691
2007/2/28,19651.5098
2007/3/1,19346.5996
2007/3/2,19442.0098
2007/3/5,18664.8809
2007/3/6,19058.5606
2007/3/7,18918.6406
2007/3/8,19175.1699
2007/3/9,19134.8809
2007/3/12,19442.4199
2007/3/13,19333.1406
2007/3/14,18836.9297
2007/3/15,18969.4395
2007/3/16,18953.5
2007/3/19,19266.7402
2007/3/20,19356.9004
2007/3/21,19516.4102
2007/3/22,19690.25
2007/3/23,19692.6406
2007/3/26,19765.8496
2007/3/27,19706.7891
2007/3/28,19553.8691
2007/3/29,19821.7793
2007/3/30,19800.9297
2007/4/2,19809.6992
2007/4/3,20002.6992
2007/4/4,20209.7109
2007/4/10,20347.8691
2007/4/11,20449.4297
2007/4/12,20380.2109
2007/4/13,20340.9707
2007/4/16,20757.5293
2007/4/17,20788.6094
2007/4/18,20777.0898
2007/4/19,20299.7109
2007/4/20,20566.5898
2007/4/23,20556.5703
2007/4/24,20572.8008
2007/4/25,20536.7793
2007/4/26,20667.2891
2007/4/27,20526.5
2007/4/30,20318.9805
2007/5/1,20318.9805
2007/5/2,20388.4902
2007/5/3,20681.5801
2007/5/4,20841.0801
2007/5/7,20896.6406
2007/5/8,20706.3496
2007/5/9,20844.7793
2007/5/10,20746.2695
2007/5/11,20468.2109
2007/5/14,20979.2402
2007/5/15,20868.1504
2007/5/16,20937.2598
2007/5/17,20994.6094
2007/5/18,20904.8398
2007/5/21,20927.75
2007/5/22,20843.9199
2007/5/23,20798.9707
2007/5/24,20798.9707
2007/5/25,20520.6602
2007/5/28,20529.7598
2007/5/29,20469.5898
2007/5/30,20293.7598
2007/5/31,20634.4707
2007/6/1,20602.8691
2007/6/4,20729.5898
2007/6/5,20842.1504
2007/6/6,20818.6094
2007/6/7,20800.1602
2007/6/8,20509.1504
2007/6/11,20615.4902
2007/6/12,20636.3906
2007/6/13,20578.75
2007/6/14,20867.2598
2007/6/15,21017.0508
2007/6/18,21582.8906
2007/6/19,21582.8906
2007/6/20,21684.6699
2007/6/21,21954.6699
2007/6/22,21999.9102
2007/6/25,21822.3496
2007/6/26,21803.5703
2007/6/27,21705.5606
2007/6/28,21938.2207
2007/6/29,21772.7305
2007/7/3,22151.1406
2007/7/4,22218.5508
2007/7/5,22252.9902
2007/7/6,22531.7402
2007/7/9,22817.4297
2007/7/10,22885.8398
2007/7/11,22607.0195
2007/7/12,22809.0195
2007/7/13,23099.2891
2007/7/16,22953.9395
2007/7/17,23057.3008
2007/7/18,22841.9199
2007/7/19,23016.1992
2007/7/20,23291.9004
2007/7/23,23365.5606
2007/7/24,23472.8809
2007/7/25,23362.1797
2007/7/26,23211.6895
2007/7/27,22570.4102
2007/7/30,22739.9004
2007/7/31,23184.9395
2007/8/1,22455.3594
2007/8/2,22443.25
2007/8/3,22538.4395
2007/8/6,21936.7305
2007/8/7,21907.9902
2007/8/8,22536.6699
2007/8/9,22439.3594
2007/8/10,21792.7109
2007/8/13,21891.0996
2007/8/14,22007.3203
2007/8/15,21375.7207
2007/8/16,20672.3906
2007/8/17,20387.1309
2007/8/20,21595.6309
2007/8/21,21729.3496
2007/8/22,22346.8809
2007/8/23,22966.9707
2007/8/24,22921.8906
2007/8/27,23577.7305
2007/8/28,23363.7598
2007/8/29,23020.5996
2007/8/30,23484.5391
2007/8/31,23984.1406
2007/9/3,23904.0898
2007/9/4,23886.0703
2007/9/5,24069.1699
2007/9/6,24050.4004
2007/9/7,23982.6094
2007/9/10,23999.6992
2007/9/11,23952.2402
2007/9/12,24310.1406
2007/9/13,24537.0195
2007/9/14,24898.1094
2007/9/17,24599.3398
2007/9/18,24576.8496
2007/9/19,25554.6406
2007/9/20,25701.1309
2007/9/21,25843.7793
2007/9/24,26551.9395
2007/9/25,26430.2891
2007/9/26,26430.2891
2007/9/27,27065.1504
2007/9/28,27142.4707
2007/10/1,27142.4707
2007/10/2,28199.75
2007/10/3,27479.9395
2007/10/4,26973.9805
2007/10/5,27831.5195
2007/10/8,27770.2891
2007/10/9,28228.0391
2007/10/10,28569.3301
2007/10/11,29133.0195
2007/10/12,28838.3691
2007/10/15,29540.7793
2007/10/16,28954.5508
2007/10/17,29298.7109
2007/10/18,29465.0508
2007/10/19,29465.0508
2007/10/22,28373.6309
2007/10/23,29376.8594
2007/10/24,29333.5293
2007/10/25,29854.4902
2007/10/26,30405.2207
2007/10/29,31586.9004
2007/10/30,31638.2207
2007/10/31,31352.5801
2007/11/1,31492.8809
2007/11/2,30468.3398
2007/11/5,28942.3203
2007/11/6,29438.1309
2007/11/7,29708.9297
2007/11/8,28760.2207
2007/11/9,28783.4102
2007/11/12,27665.7305
2007/11/13,27803.3496
2007/11/14,29166.0098
2007/11/15,28751.2109
2007/11/16,27614.4297
2007/11/19,27460.1699
2007/11/20,27771.2109
2007/11/21,26618.1895
2007/11/22,26004.9199
2007/11/23,26541.0898
2007/11/26,27626.6191
2007/11/27,27210.2109
2007/11/28,27371.2402
2007/11/29,28482.5391
2007/11/30,28643.6094
2007/12/3,28658.4199
2007/12/4,28879.5898
2007/12/5,29345.4492
2007/12/6,29558.9199
2007/12/7,28842.4707
2007/12/10,28501.0996
2007/12/11,29226.8398
2007/12/12,28521.0606
2007/12/13,27744.4492
2007/12/14,27563.6406
2007/12/17,26596.5801
2007/12/18,26732.8691
2007/12/19,27029.2598
2007/12/20,27017.0898
2007/12/21,27626.9199
2007/12/24,28128.8008
2007/12/27,27842.9297
2007/12/28,27370.5996
2007/12/31,27812.6504
2008/1/2,27560.5195
2008/1/3,26887.2793
2008/1/4,27519.6895
2008/1/7,27179.4902
2008/1/8,27112.9004
2008/1/9,27615.8496
2008/1/10,27230.8594
2008/1/11,26867.0098
2008/1/14,26468.1309
2008/1/15,25837.7793
2008/1/16,24450.8496
2008/1/17,25114.9805
2008/1/18,25201.8691
2008/1/21,23818.8594
2008/1/22,21757.6309
2008/1/23,24090.1699
2008/1/24,23539.2695
2008/1/25,25122.3691
2008/1/28,24053.6094
2008/1/29,24291.8008
2008/1/30,23653.6895
2008/1/31,23455.7402
2008/2/1,24123.5801
2008/2/4,25032.0801
2008/2/5,24808.6992
2008/2/6,23469.4609
2008/2/11,22616.1094
2008/2/12,22921.6699
2008/2/13,23169.5508
2008/2/14,24021.6797
2008/2/15,24148.4297
2008/2/18,23759.25
2008/2/19,24123.1699
2008/2/20,23590.5801
2008/2/21,23623
2008/2/22,23305.0391
2008/2/25,23269.1406
2008/2/26,23714.75
2008/2/27,24483.8398
2008/2/28,24591.6895
2008/2/29,24331.6699
2008/3/3,23584.9707
2008/3/4,23119.8691
2008/3/5,23114.3398
2008/3/6,23342.7305
2008/3/7,22501.3301
2008/3/10,22705.0508
2008/3/11,22995.3496
2008/3/12,23422.7598
2008/3/13,22301.6406
2008/3/14,22237.1094
2008/3/17,21084.6094
2008/3/18,21384.6094
2008/3/19,21866.9395
2008/3/20,21108.2207
2008/3/24,21108.2207
2008/3/25,22464.5195
2008/3/26,22617.0098
2008/3/27,22664.2207
2008/3/28,23285.9492
2008/3/31,22849.1992
2008/4/1,23137.4609
2008/4/2,23872.4297
2008/4/3,24264.6309
2008/4/4,24264.6309
2008/4/7,24578.7598
2008/4/8,24311.6895
2008/4/9,23984.5703
2008/4/10,24187.0996
2008/4/11,24667.7891
2008/4/14,23811.1992
2008/4/15,23901.3301
2008/4/16,23878.3496
2008/4/17,24258.9609
2008/4/18,24197.7793
2008/4/21,24721.6699
2008/4/22,24939.1504
2008/4/23,25289.2402
2008/4/24,25680.7793
2008/4/25,25516.7793
2008/4/28,25666.2891
2008/4/29,25914.1504
2008/4/30,25755.3496
2008/5/1,25755.3496
2008/5/2,26241.0195
2008/5/5,26183.9492
2008/5/6,26262.1309
2008/5/7,25610.2109
2008/5/8,25449.7891
2008/5/9,25063.1699
2008/5/12,25063.1699
2008/5/13,25552.7695
2008/5/14,25533.4805
2008/5/15,25513.7109
2008/5/16,25618.8594
2008/5/19,25742.2305
2008/5/20,25169.4609
2008/5/21,25460.2891
2008/5/22,25043.1191
2008/5/23,24714.0703
2008/5/26,24127.3106
2008/5/27,24282.0391
2008/5/28,24249.5098
2008/5/29,24383.9902
2008/5/30,24533.1191
2008/6/2,24831.3594
2008/6/3,24375.7598
2008/6/4,24123.25
2008/6/5,24255.2891
2008/6/6,24402.1797
2008/6/10,23375.5195
2008/6/11,23327.5996
2008/6/12,23023.8594
2008/6/13,22592.3008
2008/6/16,23029.6895
2008/6/17,23057.9902
2008/6/18,23325.8008
2008/6/19,22797.6094
2008/6/20,22745.5996
2008/6/23,22714.9609
2008/6/24,22456.0195
2008/6/25,22635.1602
2008/6/26,22455.6699
2008/6/27,22042.3496
2008/6/30,22102.0098
2008/7/2,21704.4492
2008/7/3,21242.7793
2008/7/4,21423.8203
2008/7/7,21913.0606
2008/7/8,21220.8106
2008/7/9,21805.8106
2008/7/10,21821.7793
2008/7/11,22184.5508
2008/7/14,22014.4609
2008/7/15,21174.7695
2008/7/16,21223.5
2008/7/17,21734.7207
2008/7/18,21874.1895
2008/7/21,22532.9004
2008/7/22,22527.4805
2008/7/23,23134.5508
2008/7/24,23087.7207
2008/7/25,22740.7109
2008/7/28,22687.2109
2008/7/29,22258
2008/7/30,22690.5996
2008/7/31,22731.0996
2008/8/1,22862.5996
2008/8/4,22514.9199
2008/8/5,21949.75
2008/8/7,22104.1992
2008/8/8,21885.2109
2008/8/11,21859.3398
2008/8/12,21640.8906
2008/8/13,21293.3203
2008/8/14,21392.7109
2008/8/15,21160.5801
2008/8/18,20930.6699
2008/8/19,20484.3691
2008/8/20,20931.2598
2008/8/21,20392.0606
2008/8/22,20392.0606
2008/8/25,21104.7891
2008/8/26,21056.6602
2008/8/27,21464.7207
2008/8/28,20972.2891
2008/8/29,21261.8906
2008/9/1,20906.3106
2008/9/2,21042.4609
2008/9/3,20585.0606
2008/9/4,20389.4805
2008/9/5,19933.2793
2008/9/8,20794.2695
2008/9/9,20491.1094
2008/9/10,19999.7793
2008/9/11,19388.7207
2008/9/12,19352.9004
2008/9/16,18300.6094
2008/9/17,17637.1895
2008/9/18,17632.4609
2008/9/19,19327.7305
2008/9/22,19632.1992
2008/9/23,18872.8496
2008/9/24,18961.9902
2008/9/25,18934.4297
2008/9/26,18682.0898
2008/9/29,17880.6797
2008/9/30,18016.2109
2008/10/2,18211.1094
2008/10/3,17682.4004
2008/10/6,16803.7598
2008/10/7,16803.7598
2008/10/8,15431.7305
2008/10/9,15943.2402
2008/10/10,14796.8701
2008/10/13,16312.1602
2008/10/14,16832.8809
2008/10/15,15998.2998
2008/10/16,15230.5195
2008/10/17,14554.21
2008/10/20,15323.0098
2008/10/21,15041.1699
2008/10/22,14266.5996
2008/10/23,13760.4902
2008/10/24,12618.3799
2008/10/27,11015.8398
2008/10/28,12596.29
2008/10/29,12702.0703
2008/10/30,14329.8496
2008/10/31,13968.6699
2008/11/3,14344.3701
2008/11/4,14384.3398
2008/11/5,14840.1602
2008/11/6,13790.04
2008/11/7,14243.4297
2008/11/10,14744.6299
2008/11/11,14040.9004
2008/11/12,13939.0898
2008/11/13,13221.3496
2008/11/14,13542.6602
2008/11/17,13529.5303
2008/11/18,12915.8897
2008/11/19,12815.7998
2008/11/20,12298.5596
2008/11/21,12659.2002
2008/11/24,12457.9404
2008/11/25,12878.5996
2008/11/26,13369.4502
2008/11/27,13552.0596
2008/11/28,13888.2402
2008/12/1,14108.8398
2008/12/2,13405.8496
2008/12/3,13588.6602
2008/12/4,13509.7803
2008/12/5,13846.0898
2008/12/8,15044.8701
2008/12/9,14753.2197
2008/12/10,15577.7402
2008/12/11,15613.9004
2008/12/12,14758.3897
2008/12/15,15046.9502
2008/12/16,15130.21
2008/12/17,15460.5195
2008/12/18,15497.8096
2008/12/19,15127.5098
2008/12/22,14622.3897
2008/12/23,14220.79
2008/12/24,14184.1397
2008/12/26,14184.1397
2008/12/29,14328.4805
2008/12/30,14235.5
2008/12/31,14387.4805
2009/1/2,15042.8096
2009/1/5,15563.3096
2009/1/6,15509.5098
2009/1/7,14987.46
2009/1/8,14415.9102
2009/1/9,14377.4404
2009/1/12,13971
2009/1/13,13668.0498
2009/1/14,13704.6104
2009/1/15,13242.96
2009/1/16,13255.5098
2009/1/19,13339.9902
2009/1/20,12959.7695
2009/1/21,12583.6299
2009/1/22,12657.9902
2009/1/23,12578.5996
2009/1/29,13154.4297
2009/1/30,13278.21
2009/2/2,12861.4902
2009/2/3,12776.8897
2009/2/4,13063.8897
2009/2/5,13178.9004
2009/2/6,13655.04
2009/2/9,13769.0596
2009/2/10,13880.6397
2009/2/11,13539.21
2009/2/12,13228.2998
2009/2/13,13554.6699
2009/2/16,13455.8799
2009/2/17,12945.4004
2009/2/18,13016
2009/2/19,13023.3604
2009/2/20,12699.1699
2009/2/23,13175.0996
2009/2/24,12798.5195
2009/2/25,13005.0801
2009/2/26,12894.9404
2009/2/27,12811.5703
2009/3/2,12317.46
2009/3/3,12033.8799
2009/3/4,12331.1504
2009/3/5,12211.2402
2009/3/6,11921.5195
2009/3/9,11344.5801
2009/3/10,11694.0498
2009/3/11,11930.6602
2009/3/12,12001.5303
2009/3/13,12525.7998
2009/3/16,12976.71
2009/3/17,12878.0898
2009/3/18,13117.1699
2009/3/19,13130.9199
2009/3/20,12833.5098
2009/3/23,13447.4199
2009/3/24,13910.3398
2009/3/25,13622.1104
2009/3/26,14108.9805
2009/3/27,14119.5
2009/3/30,13456.3301
2009/3/31,13576.0195
2009/4/1,13519.54
2009/4/2,14521.9697
2009/4/3,14545.6904
2009/4/6,14998.04
2009/4/7,14928.9697
2009/4/8,14474.8604
2009/4/9,14901.4102
2009/4/13,14901.4102
2009/4/14,15580.1602
2009/4/15,15669.6201
2009/4/16,15582.9902
2009/4/17,15601.2695
2009/4/20,15750.9102
2009/4/21,15285.8897
2009/4/22,14878.4502
2009/4/23,15214.46
2009/4/24,15258.8496
2009/4/27,14840.4199
2009/4/28,14555.1104
2009/4/29,14956.9502
2009/4/30,15520.9902
2009/5/1,15520.9902
2009/5/4,16381.0498
2009/5/5,16430.0801
2009/5/6,16834.5703
2009/5/7,17217.8906
2009/5/8,17389.8691
2009/5/11,17087.9492
2009/5/12,17153.6406
2009/5/13,17059.6191
2009/5/14,16541.6895
2009/5/15,16790.6992
2009/5/18,17022.9102
2009/5/19,17544.0293
2009/5/20,17475.8398
2009/5/21,17199.4902
2009/5/22,17062.5195
2009/5/25,17121.8203
2009/5/26,16991.5606
2009/5/27,17885.2695
2009/5/29,18171
2009/6/1,18888.5898
2009/6/2,18389.0801
2009/6/3,18576.4707
2009/6/4,18502.7695
2009/6/5,18679.5293
2009/6/8,18253.3906
2009/6/9,18058.4902
2009/6/10,18785.6602
2009/6/11,18791.0293
2009/6/12,18889.6797
2009/6/15,18498.9609
2009/6/16,18165.5
2009/6/17,18084.5996
2009/6/18,17776.6602
2009/6/19,17920.9297
2009/6/22,18059.5508
2009/6/23,17538.3691
2009/6/24,17892.1504
2009/6/25,18275.0293
2009/6/26,18600.2598
2009/6/29,18528.5098
2009/6/30,18378.7305
2009/7/2,18178.0508
2009/7/3,18203.4004
2009/7/6,17979.4102
2009/7/7,17862.2695
2009/7/8,17721.0703
2009/7/9,17790.5898
2009/7/10,17708.4199
2009/7/13,17254.6309
2009/7/14,17885.7305
2009/7/15,18258.6602
2009/7/16,18361.8691
2009/7/17,18805.6602
2009/7/20,19502.3691
2009/7/21,19501.7305
2009/7/22,19248.1699
2009/7/23,19817.6992
2009/7/24,19982.7891
2009/7/27,20251.6191
2009/7/28,20624.5391
2009/7/29,20135.5
2009/7/30,20234.0801
2009/7/31,20573.3301
2009/8/3,20807.2598
2009/8/4,20796.4297
2009/8/5,20494.7695
2009/8/6,20899.2402
2009/8/7,20375.3691
2009/8/10,20929.5195
2009/8/11,21074.2109
2009/8/12,20435.2402
2009/8/13,20861.3008
2009/8/14,20893.3301
2009/8/17,20137.6504
2009/8/18,20306.2695
2009/8/19,19954.2305
2009/8/20,20328.8594
2009/8/21,20199.0195
2009/8/24,20535.9395
2009/8/25,20435.2402
2009/8/26,20456.3203
2009/8/27,20242.75
2009/8/28,20098.6191
2009/8/31,19724.1895
2009/9/1,19872.3008
2009/9/2,19522
2009/9/3,19761.6797
2009/9/4,20318.6191
2009/9/7,20629.3106
2009/9/8,21069.8106
2009/9/9,20851.0391
2009/9/10,21069.5606
2009/9/11,21161.4199
2009/9/14,20932.1992
2009/9/15,20866.3691
2009/9/16,21402.9199
2009/9/17,21768.5098
2009/9/18,21623.4492
2009/9/21,21472.8496
2009/9/22,21701.1406
2009/9/23,21595.5195
2009/9/24,21050.7305
2009/9/25,21024.4004
2009/9/28,20588.4102
2009/9/29,21013.1699
2009/9/30,20955.25
2009/10/1,20955.25
2009/10/2,20375.4902
2009/10/5,20429.0703
2009/10/6,20811.5293
2009/10/7,21241.5898
2009/10/8,21492.9004
2009/10/9,21499.4395
2009/10/12,21299.3496
2009/10/13,21467.3594
2009/10/14,21886.4805
2009/10/15,21999.0801
2009/10/16,21929.9004
2009/10/19,22200.4609
2009/10/20,22384.9609
2009/10/21,22318.1094
2009/10/22,22210.5195
2009/10/23,22589.7305
2009/10/26,22589.7305
2009/10/27,22169.5898
2009/10/28,21761.5801
2009/10/29,21264.9902
2009/10/30,21752.8691
2009/11/2,21620.1895
2009/11/3,21240.0606
2009/11/4,21614.7695
2009/11/5,21479.0801
2009/11/6,21829.7207
2009/11/9,22207.5508
2009/11/10,22268.1602
2009/11/11,22627.2109
2009/11/12,22397.5703
2009/11/13,22553.6309
2009/11/16,22943.9805
2009/11/17,22914.1504
2009/11/18,22840.3301
2009/11/19,22643.1602
2009/11/20,22455.8398
2009/11/23,22771.3906
2009/11/24,22423.1406
2009/11/25,22611.8008
2009/11/26,22210.4102
2009/11/27,21134.5
2009/11/30,21821.5
2009/12/1,22113.1504
2009/12/2,22289.5703
2009/12/3,22553.8691
2009/12/4,22498.1504
2009/12/7,22324.9609
2009/12/8,22060.5195
2009/12/9,21741.7598
2009/12/10,21700.0391
2009/12/11,21902.1094
2009/12/14,22085.75
2009/12/15,21813.9199
2009/12/16,21611.7402
2009/12/17,21347.6309
2009/12/18,21175.8809
2009/12/21,20948.0996
2009/12/22,21092.0391
2009/12/23,21328.7402
2009/12/24,21517
2009/12/28,21480.2207
2009/12/29,21499.4395
2009/12/30,21496.6191
2009/12/31,21872.5
2010/1/4,21823.2793
2010/1/5,22279.5801
2010/1/6,22416.6699
2010/1/7,22269.4492
2010/1/8,22296.75
2010/1/11,22411.5195
2010/1/12,22326.6406
2010/1/13,21748.5996
2010/1/14,21716.9492
